Symbol,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,1996-12-19,0.821429,0.830357,0.794643,0.794643,0.532143,34221600
AAPL,1996-12-20,0.803571,0.843750,0.763393,0.839286,0.562038,136609200
AAPL,1996-12-23,0.857143,0.866071,0.830357,0.830357,0.556059,83076000
AAPL,1996-12-24,0.830357,0.834821,0.816964,0.825893,0.553070,14403200
AAPL,1996-12-26,0.830357,0.830357,0.816964,0.821429,0.550080,21221200
AAPL,1996-12-27,0.816964,0.848214,0.816964,0.825893,0.553070,34249600
AAPL,1996-12-30,0.825893,0.830357,0.776786,0.776786,0.520185,65450000
AAPL,1996-12-31,0.763393,0.767857,0.741071,0.745536,0.499257,95936400
AAPL,1997-01-02,0.754464,0.758929,0.741071,0.750000,0.502247,35778400
AAPL,1997-01-03,0.754464,0.794643,0.750000,0.776786,0.520185,29929200
AAPL,1997-01-06,0.629464,0.655132,0.616071,0.638393,0.427508,470708000
AAPL,1997-01-07,0.647321,0.651786,0.625000,0.625000,0.418539,244232800
AAPL,1997-01-08,0.651786,0.656250,0.620536,0.629464,0.421529,275032800
AAPL,1997-01-09,0.633929,0.638393,0.625000,0.633929,0.424518,111664000
AAPL,1997-01-10,0.629464,0.651786,0.629464,0.651786,0.436477,88429600
AAPL,1997-01-13,0.660714,0.660714,0.647321,0.647321,0.433487,76437200
AAPL,1997-01-14,0.656250,0.656250,0.633929,0.638393,0.427508,63943600
AAPL,1997-01-15,0.642857,0.642857,0.611607,0.616071,0.412560,108273200
AAPL,1997-01-16,0.611607,0.611607,0.593750,0.598214,0.400602,167826400
AAPL,1997-01-17,0.598214,0.611607,0.593750,0.598214,0.400602,81286800
AAPL,1997-01-20,0.602679,0.611607,0.598214,0.604911,0.405086,72906400
AAPL,1997-01-21,0.607143,0.616071,0.602679,0.616071,0.412560,71206800
AAPL,1997-01-22,0.620536,0.625000,0.607143,0.613839,0.411065,51405200
AAPL,1997-01-23,0.616071,0.620536,0.611607,0.616071,0.412560,43086400
AAPL,1997-01-24,0.616071,0.616071,0.602679,0.602679,0.403591,47070800
AAPL,1997-01-27,0.611607,0.616071,0.593750,0.593750,0.397612,53510800
AAPL,1997-01-28,0.607143,0.607143,0.589286,0.593750,0.397612,52640000
AAPL,1997-01-29,0.593750,0.598214,0.589286,0.593750,0.397612,37926000
AAPL,1997-01-30,0.598214,0.598214,0.589286,0.598214,0.400602,34983200
AAPL,1997-01-31,0.593750,0.593750,0.589286,0.593750,0.397612,49907200
AAPL,1997-02-03,0.602679,0.607143,0.580357,0.582589,0.390138,92027600
AAPL,1997-02-04,0.580357,0.584821,0.540179,0.549107,0.367717,178161200
AAPL,1997-02-05,0.544643,0.558036,0.544643,0.544643,0.364727,98621600
AAPL,1997-02-06,0.544643,0.575893,0.544643,0.571429,0.382664,99876000
AAPL,1997-02-07,0.589286,0.589286,0.562500,0.564732,0.378180,58816800
AAPL,1997-02-10,0.575893,0.575893,0.558036,0.558036,0.373696,46351200
AAPL,1997-02-11,0.566964,0.571429,0.553571,0.560268,0.375191,35019600
AAPL,1997-02-12,0.562500,0.566964,0.553571,0.562500,0.376685,44066400
AAPL,1997-02-13,0.562500,0.575893,0.553571,0.575893,0.385654,48958000
AAPL,1997-02-14,0.580357,0.584821,0.571429,0.582589,0.390138,59312400
AAPL,1997-02-18,0.593750,0.638393,0.580357,0.638393,0.427508,92069600
AAPL,1997-02-19,0.638393,0.638393,0.611607,0.629464,0.421529,60323200
AAPL,1997-02-20,0.629464,0.629464,0.607143,0.607143,0.406581,31236800
AAPL,1997-02-21,0.602679,0.607143,0.571429,0.584821,0.391633,52771600
AAPL,1997-02-24,0.580357,0.602679,0.580357,0.593750,0.397612,29397200
AAPL,1997-02-25,0.607143,0.620536,0.602679,0.602679,0.403591,34521200
AAPL,1997-02-26,0.607143,0.611607,0.598214,0.611607,0.409571,25793600
AAPL,1997-02-27,0.607143,0.611607,0.598214,0.607143,0.406581,25748800
AAPL,1997-02-28,0.602679,0.602679,0.580357,0.580357,0.388644,30469600
AAPL,1997-03-03,0.589286,0.589286,0.571429,0.575893,0.385654,32614400
AAPL,1997-03-04,0.580357,0.589286,0.571429,0.589286,0.394623,25799200
AAPL,1997-03-05,0.593750,0.607143,0.589286,0.607143,0.406581,24040800
AAPL,1997-03-06,0.607143,0.607143,0.589286,0.593750,0.397612,29072400
AAPL,1997-03-07,0.598214,0.598214,0.584821,0.589286,0.394623,17654000
AAPL,1997-03-10,0.593750,0.598214,0.587054,0.593750,0.397612,24796800
AAPL,1997-03-11,0.593750,0.593750,0.571429,0.584821,0.391633,24626000
AAPL,1997-03-12,0.580357,0.598214,0.575893,0.580357,0.388644,17749200
AAPL,1997-03-13,0.584821,0.584821,0.575893,0.584821,0.391633,26272400
AAPL,1997-03-14,0.584821,0.598214,0.580357,0.591518,0.396118,57604400
AAPL,1997-03-17,0.580357,0.589286,0.571429,0.589286,0.394623,48188000
AAPL,1997-03-18,0.584821,0.589286,0.575893,0.580357,0.388644,31768800
AAPL,1997-03-19,0.584821,0.584821,0.566964,0.575893,0.385654,52057600
AAPL,1997-03-20,0.571429,0.625000,0.566964,0.616071,0.412560,79259600
AAPL,1997-03-21,0.625000,0.625000,0.584821,0.593750,0.397612,34115200
AAPL,1997-03-24,0.589286,0.593750,0.580357,0.589286,0.394623,17805200
AAPL,1997-03-25,0.593750,0.593750,0.574218,0.589286,0.394623,28140000
AAPL,1997-03-26,0.584821,0.602679,0.580357,0.598214,0.400602,26709200
AAPL,1997-03-27,0.625000,0.687500,0.616071,0.665179,0.445445,284726400
AAPL,1997-03-31,0.665179,0.691964,0.616071,0.651786,0.436477,242561200
AAPL,1997-04-01,0.629464,0.636161,0.620536,0.625000,0.418539,55064800
AAPL,1997-04-02,0.638393,0.645089,0.629464,0.642857,0.430497,55608000
AAPL,1997-04-03,0.660714,0.683036,0.651786,0.674107,0.451424,137214000
AAPL,1997-04-04,0.683036,0.700893,0.678571,0.687500,0.460393,118812400
AAPL,1997-04-07,0.705357,0.709821,0.687500,0.696429,0.466372,63814800
AAPL,1997-04-08,0.700893,0.700893,0.665179,0.683036,0.457404,48456800
AAPL,1997-04-09,0.687500,0.687500,0.674107,0.678571,0.454414,61247200
AAPL,1997-04-10,0.678571,0.683036,0.660714,0.674107,0.451424,29246000
AAPL,1997-04-11,0.674107,0.674107,0.647321,0.651786,0.436477,19891200
AAPL,1997-04-14,0.656250,0.674107,0.642857,0.669643,0.448435,28089600
AAPL,1997-04-15,0.683036,0.687500,0.647321,0.658482,0.440961,34011600
AAPL,1997-04-16,0.665179,0.678571,0.656250,0.662946,0.443950,21554400
AAPL,1997-04-17,0.651786,0.683036,0.647321,0.678571,0.454414,54866000
AAPL,1997-04-18,0.683036,0.683036,0.656250,0.656250,0.439466,35361200
AAPL,1997-04-21,0.665179,0.665179,0.642857,0.642857,0.430497,22288000
AAPL,1997-04-22,0.647321,0.660714,0.638393,0.660714,0.442456,23662800
AAPL,1997-04-23,0.656250,0.660714,0.647321,0.647321,0.433487,13622000
AAPL,1997-04-24,0.660714,0.660714,0.633929,0.638393,0.427508,18734800
AAPL,1997-04-25,0.629464,0.638393,0.620536,0.625000,0.418539,21845600
AAPL,1997-04-28,0.633929,0.638393,0.625000,0.629464,0.421529,11692800
AAPL,1997-04-29,0.642857,0.642857,0.625000,0.631696,0.423024,12938800
AAPL,1997-04-30,0.607143,0.616071,0.598214,0.607143,0.406581,64408400
AAPL,1997-05-01,0.602679,0.611607,0.598214,0.607143,0.406581,18085200
AAPL,1997-05-02,0.607143,0.611607,0.598214,0.607143,0.406581,25496800
AAPL,1997-05-05,0.607143,0.611607,0.598214,0.607143,0.406581,24623200
AAPL,1997-05-06,0.607143,0.611607,0.598214,0.602679,0.403591,20787200
AAPL,1997-05-07,0.602679,0.607143,0.584821,0.589286,0.394623,28554400
AAPL,1997-05-08,0.593750,0.611607,0.589286,0.607143,0.406581,20734000
AAPL,1997-05-09,0.607143,0.625000,0.607143,0.609375,0.408076,47093200
AAPL,1997-05-12,0.616071,0.629464,0.607143,0.627232,0.420034,41244000
AAPL,1997-05-13,0.625000,0.638393,0.607143,0.627232,0.420034,49254800
AAPL,1997-05-14,0.638393,0.642857,0.625000,0.631696,0.423024,33910800
AAPL,1997-05-15,0.633929,0.642857,0.625000,0.633929,0.424518,24752000
AAPL,1997-05-16,0.625000,0.629464,0.616071,0.616071,0.412560,23324000
AAPL,1997-05-19,0.625000,0.629464,0.607143,0.607143,0.406581,13064800
AAPL,1997-05-20,0.607143,0.622768,0.598214,0.616071,0.412560,21207200
AAPL,1997-05-21,0.611607,0.611607,0.589286,0.602679,0.403591,30562000
AAPL,1997-05-22,0.598214,0.602679,0.589286,0.593750,0.397612,19191200
AAPL,1997-05-23,0.593750,0.607143,0.593750,0.602679,0.403591,16758000
AAPL,1997-05-27,0.598214,0.620536,0.598214,0.616071,0.412560,20521200
AAPL,1997-05-28,0.620536,0.625000,0.607143,0.607143,0.406581,21884800
AAPL,1997-05-29,0.611607,0.611607,0.593750,0.593750,0.397612,27795600
AAPL,1997-05-30,0.589286,0.607143,0.584821,0.593750,0.397612,44332400
AAPL,1997-06-02,0.607143,0.607143,0.598214,0.604911,0.405086,10396400
AAPL,1997-06-03,0.598214,0.604911,0.593750,0.595982,0.399107,16310000
AAPL,1997-06-04,0.593750,0.598214,0.589286,0.593750,0.397612,20101200
AAPL,1997-06-05,0.593750,0.611607,0.591518,0.595982,0.399107,16153200
AAPL,1997-06-06,0.593750,0.598214,0.589286,0.598214,0.400602,13218800
AAPL,1997-06-09,0.595982,0.604911,0.593750,0.593750,0.397612,18701200
AAPL,1997-06-10,0.598214,0.598214,0.573661,0.580357,0.388644,34762000
AAPL,1997-06-11,0.582589,0.587054,0.580357,0.582589,0.390138,26350800
AAPL,1997-06-12,0.584821,0.584821,0.571429,0.573661,0.384159,19672800
AAPL,1997-06-13,0.573661,0.575893,0.562500,0.564732,0.378180,33017600
AAPL,1997-06-16,0.566964,0.566964,0.549107,0.553571,0.370706,33502000
AAPL,1997-06-17,0.555804,0.589286,0.553571,0.583704,0.390885,35562800
AAPL,1997-06-18,0.575893,0.580357,0.562500,0.569196,0.381170,27412000
AAPL,1997-06-19,0.571429,0.571429,0.560268,0.562500,0.376685,30256800
AAPL,1997-06-20,0.560268,0.562500,0.553571,0.555804,0.372201,27546400
AAPL,1997-06-23,0.553571,0.558036,0.549107,0.549107,0.367717,24886400
AAPL,1997-06-24,0.551339,0.555804,0.544643,0.546875,0.366222,27787200
AAPL,1997-06-25,0.546875,0.549107,0.535714,0.540179,0.361738,49658000
AAPL,1997-06-26,0.540179,0.540179,0.522321,0.524554,0.351274,95496800
AAPL,1997-06-27,0.524554,0.529018,0.522321,0.524554,0.351274,39488400
AAPL,1997-06-30,0.526786,0.526786,0.500000,0.508929,0.340811,42795200
AAPL,1997-07-01,0.497768,0.500000,0.468750,0.470982,0.315399,112669200
AAPL,1997-07-02,0.473214,0.477679,0.464286,0.466518,0.312410,62490400
AAPL,1997-07-03,0.468750,0.495536,0.464286,0.488839,0.327357,46695600
AAPL,1997-07-07,0.497768,0.508929,0.491071,0.493304,0.330347,47868800
AAPL,1997-07-08,0.495536,0.500000,0.488839,0.491071,0.328852,23923200
AAPL,1997-07-09,0.493304,0.495536,0.486607,0.488839,0.327357,35504000
AAPL,1997-07-10,0.459821,0.477679,0.455357,0.473214,0.316894,123127200
AAPL,1997-07-11,0.477679,0.553571,0.475446,0.542411,0.363232,183736000
AAPL,1997-07-14,0.544643,0.558036,0.531250,0.558036,0.373696,102751600
AAPL,1997-07-15,0.562500,0.571429,0.558036,0.569196,0.381170,104588400
AAPL,1997-07-16,0.564732,0.589286,0.558036,0.587054,0.393128,111563200
AAPL,1997-07-17,0.607143,0.647321,0.587054,0.625000,0.418539,186566800
AAPL,1997-07-18,0.638393,0.640625,0.609375,0.619418,0.414801,79391200
AAPL,1997-07-21,0.627232,0.631696,0.571429,0.577007,0.386400,88729200
AAPL,1997-07-22,0.584821,0.595982,0.582589,0.591518,0.396118,57834000
AAPL,1997-07-23,0.598214,0.602679,0.571429,0.575893,0.385654,35322000
AAPL,1997-07-24,0.575893,0.575893,0.558036,0.564732,0.378180,33373200
AAPL,1997-07-25,0.566964,0.591518,0.562500,0.580357,0.388644,54490800
AAPL,1997-07-28,0.587054,0.589286,0.580357,0.587054,0.393128,27627600
AAPL,1997-07-29,0.587054,0.593750,0.584821,0.589286,0.394623,17810800
AAPL,1997-07-30,0.604911,0.631696,0.598214,0.620536,0.415550,93576000
AAPL,1997-07-31,0.620536,0.633929,0.616071,0.625000,0.418539,65954000
AAPL,1997-08-01,0.629464,0.685268,0.627232,0.685268,0.458898,120478400
AAPL,1997-08-04,0.685268,0.707589,0.685268,0.705357,0.472351,152829600
AAPL,1997-08-05,0.712054,0.714286,0.695868,0.705357,0.472351,61782000
AAPL,1997-08-06,0.901786,0.991071,0.892857,0.939732,0.629304,1047620000
AAPL,1997-08-07,1.026786,1.055804,1.013393,1.042411,0.698064,938859600
AAPL,1997-08-08,0.993304,1.013393,0.933036,0.957589,0.641262,453541200
AAPL,1997-08-11,0.939732,0.944196,0.839286,0.877232,0.587450,387749600
AAPL,1997-08-12,0.859375,0.866071,0.781250,0.787946,0.527659,262099600
AAPL,1997-08-13,0.794643,0.852679,0.729911,0.843750,0.565028,300356000
AAPL,1997-08-14,0.843750,0.866071,0.810268,0.821429,0.550080,108612000
AAPL,1997-08-15,0.825893,0.837054,0.814732,0.830357,0.556059,65240000
AAPL,1997-08-18,0.832589,0.848214,0.812500,0.843750,0.565028,54460000
AAPL,1997-08-19,0.845982,0.875000,0.832589,0.872768,0.584460,72290400
AAPL,1997-08-20,0.872768,0.897321,0.863839,0.879464,0.588945,81076800
AAPL,1997-08-21,0.875000,0.881696,0.852679,0.857143,0.573997,64820000
AAPL,1997-08-22,0.837054,0.857143,0.834821,0.843750,0.565028,56907200
AAPL,1997-08-25,0.843750,0.845982,0.819196,0.823661,0.551575,34658400
AAPL,1997-08-26,0.808036,0.821429,0.790179,0.794643,0.532143,56551600
AAPL,1997-08-27,0.799107,0.812500,0.781250,0.810268,0.542606,47658800
AAPL,1997-08-28,0.790179,0.803571,0.785714,0.785714,0.526164,23917600
AAPL,1997-08-29,0.779018,0.785714,0.767857,0.776786,0.520185,27417600
AAPL,1997-09-02,0.785714,0.805804,0.783482,0.799107,0.535132,46510800
AAPL,1997-09-03,0.799107,0.830357,0.796875,0.803571,0.538122,71033200
AAPL,1997-09-04,0.805804,0.816964,0.794643,0.803571,0.538122,30634800
AAPL,1997-09-05,0.808036,0.816964,0.785714,0.792411,0.530648,34176800
AAPL,1997-09-08,0.794643,0.794643,0.765625,0.767857,0.514205,43789200
AAPL,1997-09-09,0.761161,0.781250,0.758929,0.779018,0.521679,39757200
AAPL,1997-09-10,0.776786,0.825893,0.774554,0.819196,0.548585,68516000
AAPL,1997-09-11,0.816964,0.821429,0.787946,0.799107,0.535132,52469200
AAPL,1997-09-12,0.792411,0.794643,0.765625,0.787946,0.527659,28420000
AAPL,1997-09-15,0.781250,0.790179,0.767857,0.767857,0.514205,24228400
AAPL,1997-09-16,0.787946,0.790736,0.776786,0.783482,0.524669,33555200
AAPL,1997-09-17,0.785714,0.785714,0.774554,0.779018,0.521679,21691600
AAPL,1997-09-18,0.767857,0.803571,0.767857,0.796875,0.533638,42291200
AAPL,1997-09-19,0.792411,0.792411,0.776786,0.783482,0.524669,23732800
AAPL,1997-09-22,0.790179,0.823661,0.785714,0.814732,0.545596,50092000
AAPL,1997-09-23,0.794643,0.794643,0.774554,0.776786,0.520185,50134000
AAPL,1997-09-24,0.774554,0.776786,0.763393,0.767857,0.514205,55608000
AAPL,1997-09-25,0.761161,0.776786,0.750000,0.754464,0.505237,55846000
AAPL,1997-09-26,0.767857,0.783482,0.754464,0.761161,0.509721,52080000
AAPL,1997-09-29,0.774554,0.794643,0.770089,0.787946,0.527659,41809600
AAPL,1997-09-30,0.785714,0.796875,0.774554,0.774554,0.518690,35142800
AAPL,1997-10-01,0.774554,0.776786,0.763393,0.768971,0.514952,32617200
AAPL,1997-10-02,0.765625,0.785714,0.763393,0.783482,0.524669,33852000
AAPL,1997-10-03,0.785714,0.794643,0.774554,0.790179,0.529153,40558000
AAPL,1997-10-06,0.792411,0.794643,0.774554,0.783482,0.524669,23324000
AAPL,1997-10-07,0.781250,0.785714,0.779018,0.779018,0.521679,27322400
AAPL,1997-10-08,0.776786,0.779018,0.761161,0.767857,0.514205,27210400
AAPL,1997-10-09,0.758929,0.803571,0.756696,0.776786,0.520185,46832800
AAPL,1997-10-10,0.767857,0.812500,0.767857,0.810268,0.542606,67600400
AAPL,1997-10-13,0.812500,0.816964,0.792411,0.810268,0.542606,39656400
AAPL,1997-10-14,0.810268,0.812500,0.792411,0.810268,0.542606,41454000
AAPL,1997-10-15,0.790179,0.883929,0.790179,0.850446,0.569512,202717200
AAPL,1997-10-16,0.754464,0.787946,0.745536,0.767857,0.514205,184797200
AAPL,1997-10-17,0.754464,0.754464,0.709821,0.718750,0.481320,109667600
AAPL,1997-10-20,0.718750,0.720982,0.665179,0.667411,0.446940,102958800
AAPL,1997-10-21,0.674107,0.689732,0.667411,0.680804,0.455909,118818000
AAPL,1997-10-22,0.680804,0.687500,0.660714,0.662946,0.443950,37794400
AAPL,1997-10-23,0.642857,0.649554,0.633929,0.633929,0.424518,46695600
AAPL,1997-10-24,0.647321,0.656250,0.589286,0.591518,0.396118,97059200
AAPL,1997-10-27,0.598214,0.647321,0.598214,0.598214,0.400602,82339600
AAPL,1997-10-28,0.571429,0.660714,0.566964,0.647321,0.433487,85828400
AAPL,1997-10-29,0.658482,0.660714,0.616071,0.625000,0.418539,44396800
AAPL,1997-10-30,0.609375,0.627232,0.589286,0.589286,0.394623,47238800
AAPL,1997-10-31,0.620536,0.620536,0.593750,0.608257,0.407327,66771600
AAPL,1997-11-03,0.627232,0.633929,0.609375,0.620536,0.415550,31502800
AAPL,1997-11-04,0.633929,0.647321,0.625000,0.640625,0.429003,42148400
AAPL,1997-11-05,0.651786,0.665179,0.645089,0.656250,0.439466,96779200
AAPL,1997-11-06,0.674107,0.696429,0.674107,0.678571,0.454414,154271600
AAPL,1997-11-07,0.674107,0.714286,0.669643,0.705357,0.472351,198903600
AAPL,1997-11-10,0.750000,0.767857,0.660714,0.667411,0.446940,349560400
AAPL,1997-11-11,0.678571,0.678571,0.647321,0.656250,0.439466,83120800
AAPL,1997-11-12,0.645089,0.660714,0.627232,0.629464,0.421529,52015600
AAPL,1997-11-13,0.642857,0.645089,0.625000,0.642857,0.430497,64380400
AAPL,1997-11-14,0.651786,0.660714,0.642857,0.658482,0.440961,33759600
AAPL,1997-11-17,0.674107,0.676339,0.654575,0.660714,0.442456,51256800
AAPL,1997-11-18,0.660714,0.660714,0.645089,0.645089,0.431992,36660400
AAPL,1997-11-19,0.638393,0.654018,0.638393,0.651786,0.436477,19896800
AAPL,1997-11-20,0.649554,0.665179,0.647321,0.660714,0.442456,32043200
AAPL,1997-11-21,0.665179,0.667411,0.642857,0.649554,0.434982,24444000
AAPL,1997-11-24,0.627232,0.642857,0.625000,0.629464,0.421529,39337200
AAPL,1997-11-25,0.631696,0.638393,0.602679,0.620536,0.415550,51357600
AAPL,1997-11-26,0.620536,0.631696,0.616071,0.625000,0.418539,15103200
AAPL,1997-11-28,0.629464,0.638393,0.622768,0.633929,0.424518,10329200
AAPL,1997-12-01,0.631696,0.640625,0.616071,0.633929,0.424518,21809200
AAPL,1997-12-02,0.620536,0.625000,0.566964,0.566964,0.379675,99204000
AAPL,1997-12-03,0.573661,0.575893,0.560268,0.562500,0.376685,85764000
AAPL,1997-12-04,0.571429,0.571429,0.558036,0.558036,0.373696,49910000
AAPL,1997-12-05,0.555804,0.571429,0.555804,0.564732,0.378180,55367200
AAPL,1997-12-08,0.555804,0.562500,0.549107,0.555804,0.372201,33395600
AAPL,1997-12-09,0.553571,0.560268,0.535714,0.544643,0.364727,60762800
AAPL,1997-12-10,0.537946,0.537946,0.517857,0.526786,0.352769,48720000
AAPL,1997-12-11,0.515625,0.520089,0.495536,0.520089,0.348284,64234800
AAPL,1997-12-12,0.526786,0.531250,0.500000,0.504464,0.337821,40140800
AAPL,1997-12-15,0.504464,0.508929,0.491071,0.497768,0.333337,41473600
AAPL,1997-12-16,0.500000,0.513393,0.500000,0.511161,0.342305,46407200
AAPL,1997-12-17,0.511161,0.520089,0.497768,0.497768,0.333337,66323600
AAPL,1997-12-18,0.500000,0.500000,0.491071,0.493304,0.330347,50512000
AAPL,1997-12-19,0.484375,0.495536,0.473214,0.488839,0.327357,47653200
AAPL,1997-12-22,0.495536,0.500000,0.470982,0.475446,0.318389,39869200
AAPL,1997-12-23,0.468750,0.475446,0.462054,0.462054,0.309420,114707600
AAPL,1997-12-24,0.464286,0.473214,0.464286,0.468750,0.313904,24458000
AAPL,1997-12-26,0.466518,0.477679,0.464286,0.475446,0.318389,26969600
AAPL,1997-12-29,0.475446,0.479911,0.459821,0.468750,0.313904,69549200
AAPL,1997-12-30,0.464286,0.479911,0.455357,0.470982,0.315399,85626800
AAPL,1997-12-31,0.468750,0.486607,0.462054,0.468750,0.313904,101589600
AAPL,1998-01-02,0.486607,0.580357,0.482143,0.580357,0.388644,179527600
AAPL,1998-01-05,0.589286,0.591518,0.542411,0.566964,0.379675,162968400
AAPL,1998-01-06,0.569196,0.714286,0.526786,0.676339,0.452919,453118400
AAPL,1998-01-07,0.671875,0.678571,0.618304,0.625000,0.418539,260405600
AAPL,1998-01-08,0.622768,0.665179,0.604911,0.649554,0.434982,193505200
AAPL,1998-01-09,0.647321,0.691964,0.625000,0.649554,0.434982,221636800
AAPL,1998-01-12,0.622768,0.665179,0.611607,0.651786,0.436477,129099600
AAPL,1998-01-13,0.665179,0.700893,0.660714,0.696429,0.466372,159213600
AAPL,1998-01-14,0.709821,0.712054,0.687500,0.705357,0.472351,147316400
AAPL,1998-01-15,0.685268,0.705357,0.665179,0.685268,0.458898,139818000
AAPL,1998-01-16,0.694196,0.694196,0.667411,0.671875,0.449930,61588800
AAPL,1998-01-20,0.680804,0.689732,0.665179,0.680804,0.455909,60390400
AAPL,1998-01-21,0.669643,0.680804,0.662946,0.675221,0.452171,47552400
AAPL,1998-01-22,0.667411,0.705357,0.665179,0.687500,0.460393,82432000
AAPL,1998-01-23,0.691964,0.703125,0.687500,0.696429,0.466372,58290400
AAPL,1998-01-26,0.694196,0.698661,0.671875,0.694196,0.464878,36610000
AAPL,1998-01-27,0.685268,0.703125,0.678571,0.683036,0.457404,28058800
AAPL,1998-01-28,0.685268,0.691964,0.665179,0.685268,0.458898,37780400
AAPL,1998-01-29,0.676339,0.683036,0.660714,0.660714,0.442456,52970400
AAPL,1998-01-30,0.654018,0.674107,0.651786,0.654018,0.437971,40611200
AAPL,1998-02-02,0.660714,0.660714,0.620536,0.631696,0.423024,159185600
AAPL,1998-02-03,0.631696,0.665179,0.631696,0.654018,0.437971,100654400
AAPL,1998-02-04,0.645089,0.660714,0.642857,0.651786,0.436477,42548800
AAPL,1998-02-05,0.651786,0.660714,0.642857,0.654018,0.437971,59567200
AAPL,1998-02-06,0.656250,0.667411,0.651786,0.660714,0.442456,50584800
AAPL,1998-02-09,0.656250,0.696429,0.656250,0.685268,0.458898,123667600
AAPL,1998-02-10,0.683036,0.698661,0.680804,0.694196,0.464878,105504000
AAPL,1998-02-11,0.696429,0.696429,0.674107,0.678571,0.454414,52917200
AAPL,1998-02-12,0.683036,0.694196,0.680804,0.691964,0.463383,50937600
AAPL,1998-02-13,0.685268,0.709821,0.678571,0.696429,0.466372,51998800
AAPL,1998-02-17,0.696429,0.705357,0.696429,0.700893,0.469362,45687600
AAPL,1998-02-18,0.698661,0.741071,0.698661,0.734375,0.491784,123648000
AAPL,1998-02-19,0.745536,0.747768,0.714286,0.729911,0.488794,99915200
AAPL,1998-02-20,0.732143,0.734375,0.707589,0.714286,0.478331,81354000
AAPL,1998-02-23,0.718750,0.772321,0.714286,0.758929,0.508226,119372400
AAPL,1998-02-24,0.761161,0.763393,0.741071,0.761161,0.509721,114147600
AAPL,1998-02-25,0.761161,0.812500,0.747768,0.796875,0.533638,178166800
AAPL,1998-02-26,0.796875,0.841518,0.781250,0.839286,0.562038,148783600
AAPL,1998-02-27,0.832589,0.852679,0.805804,0.843750,0.565028,129900400
AAPL,1998-03-02,0.841518,0.841518,0.794643,0.812500,0.544101,100111200
AAPL,1998-03-03,0.781250,0.828125,0.772321,0.825893,0.553070,83518400
AAPL,1998-03-04,0.816964,0.883929,0.816964,0.872768,0.584460,204456000
AAPL,1998-03-05,0.830357,0.866071,0.825893,0.859375,0.575491,168781200
AAPL,1998-03-06,0.852679,0.875000,0.834821,0.872768,0.584460,166616800
AAPL,1998-03-09,0.848214,0.868304,0.803571,0.812500,0.544101,143732400
AAPL,1998-03-10,0.821429,0.875000,0.819196,0.859375,0.575491,178225600
AAPL,1998-03-11,0.897321,0.935268,0.877232,0.933036,0.624819,303584400
AAPL,1998-03-12,0.933036,0.964286,0.912946,0.964286,0.645746,186090800
AAPL,1998-03-13,0.973214,0.973214,0.937500,0.968750,0.648736,141540000
AAPL,1998-03-16,0.968750,0.973214,0.935268,0.953125,0.638272,100590000
AAPL,1998-03-17,0.946429,0.953125,0.924107,0.940846,0.630050,102564000
AAPL,1998-03-18,0.928571,0.962054,0.928571,0.962054,0.644251,69249600
AAPL,1998-03-19,0.959821,0.962054,0.948661,0.955357,0.639767,40014800
AAPL,1998-03-20,0.953125,0.959821,0.928571,0.941964,0.630799,53869200
AAPL,1998-03-23,0.926339,0.937500,0.879464,0.933036,0.624819,103684000
AAPL,1998-03-24,0.941964,1.000000,0.937500,1.000000,0.669663,168982800
AAPL,1998-03-25,0.986607,0.991071,0.941964,0.969864,0.649482,96843600
AAPL,1998-03-26,0.955357,0.964286,0.944196,0.948661,0.635283,50741600
AAPL,1998-03-27,0.950893,0.975446,0.941964,0.962054,0.644251,63898800
AAPL,1998-03-30,0.955357,0.982143,0.955357,0.979911,0.656210,62675200
AAPL,1998-03-31,0.979911,0.993304,0.973214,0.982143,0.657704,66724000
AAPL,1998-04-01,0.979911,0.993304,0.966518,0.982143,0.657704,46720800
AAPL,1998-04-02,0.975446,0.979911,0.962054,0.975446,0.653220,48577200
AAPL,1998-04-03,0.968750,0.973214,0.957589,0.966518,0.647241,50766800
AAPL,1998-04-06,0.964286,0.964286,0.935268,0.937500,0.627809,86898000
AAPL,1998-04-07,0.921875,0.928571,0.888393,0.910714,0.609871,73175200
AAPL,1998-04-08,0.901786,0.906250,0.881696,0.892857,0.597913,56299600
AAPL,1998-04-09,0.895089,0.924107,0.892857,0.915179,0.612861,42576800
AAPL,1998-04-13,0.915179,0.953125,0.892857,0.944196,0.632293,72074800
AAPL,1998-04-14,0.941964,0.973214,0.941964,0.962054,0.644251,81961600
AAPL,1998-04-15,0.970982,0.982143,0.950893,0.979911,0.656210,139378400
AAPL,1998-04-16,1.044643,1.058036,1.006696,1.022321,0.684611,459488400
AAPL,1998-04-17,1.020089,1.022321,0.988839,0.997768,0.668168,148041600
AAPL,1998-04-20,0.986607,1.053571,0.984375,1.035714,0.693579,129444000
AAPL,1998-04-21,1.037946,1.040179,1.017857,1.035714,0.693579,87007200
AAPL,1998-04-22,1.026786,1.035714,0.982143,0.982143,0.657704,71237600
AAPL,1998-04-23,0.979911,1.035714,0.970982,0.988839,0.662189,118823600
AAPL,1998-04-24,0.991071,1.008929,0.982143,0.997768,0.668168,53886000
AAPL,1998-04-27,0.955357,0.991071,0.955357,0.991071,0.663684,102449200
